링크아이디,시점노드,시점노드명,종점노드,종점노드명,도로등급,도로명,연장(M),링크권역
(LINK_ID),(F_NODE),(NODE_NAME),(T_NODE),(NODE_NAME),(ROAD_RANK),(ROAD_NAME),(len),(organ)
1000013001,1000014100,동묘앞역사거리,1000031500,신창읍민회관,104,지봉로,659.5924411,서울특별시
1000013002,1000031500,신창읍민회관,1000004800,동망봉터널남측,104,지봉로,98.9106173,서울특별시
1000013100,1000020800,사직공원,1000021700,매동초등학교,104,사직로9길,342.0873855,서울특별시
1000013200,1000021700,매동초등학교,1000020800,사직공원,104,사직로9길,340.4363055,서울특별시
1000013501,1000021500,현대주택문화센터,1000021200,안국역사거리,104,율곡로,289.0770606,서울특별시
1000013502,1000021400,창덕궁앞교차로,1000021500,현대주택문화센터,104,율곡로,74.01649668,서울특별시
1000013601,1000021200,안국역사거리,1000021500,현대주택문화센터,104,율곡로,282.6716334,서울특별시
1000013602,1000021500,현대주택문화센터,1000021400,창덕궁앞교차로,104,율곡로,74.41175715,서울특별시
1000013700,1000004600,아트선재센타,1000017900,안국동로터리,104,율곡로3길,455.6736967,서울특별시
1000013802,1000017900,안국동로터리,1000004600,아트선재센타,104,율곡로3길,447.2169657,서울특별시
1000013900,1000021900,재동초등학교앞교차로,1000021200,안국역사거리,104,북촌로,282.3375951,서울특별시
1000014000,1000021200,안국역사거리,1000021900,재동초등학교앞교차로,104,북촌로,282.977996,서울특별시
1000014100,1000021500,현대주택문화센터,1000022000,계동창덕궁앞,104,창덕궁길,210.9136963,서울특별시
1000014200,1000022000,계동창덕궁앞,1000021500,현대주택문화센터,104,창덕궁길,212.8080654,서울특별시
1000014301,1000020600,대한출판문화협회,1000019700,경복궁사거리,104,삼청로,83.33786103,서울특별시
1000014302,1000022700,국군서울지구병원,1000020600,대한출판문화협회,104,삼청로,400.1113041,서울특별시
1000014303,1000023000,금산갤러리,1000022700,국군서울지구병원,104,삼청로,108.6048118,서울특별시
1000014401,1000019700,경복궁사거리,1000021000,대한출판문화협회,104,삼청로,85.46960774,서울특별시
1000014402,1000021000,대한출판문화협회,1000022700,국군서울지구병원,104,삼청로,397.1033499,서울특별시
1000014403,1000022700,국군서울지구병원,1000023000,금산갤러리,104,삼청로,109.6041686,서울특별시
1000014500,1000022000,계동창덕궁앞,1000021900,재동초등학교앞교차로,104,창덕궁1길,375.047893,서울특별시
1000014600,1000021900,재동초등학교앞교차로,1000022000,계동창덕궁앞,104,창덕궁1길,381.6009243,서울특별시
1000014700,1000004600,아트선재센타,1000021900,재동초등학교앞교차로,104,북촌로5길,248.6590396,서울특별시
1000014800,1000021900,재동초등학교앞교차로,1000004600,아트선재센타,104,북촌로5길,250.7767997,서울특별시
1000014901,1000031500,신창읍민회관,1000022900,종로센트레빌아파트,104,동망산길,129.9557883,서울특별시
1000014902,1000022900,종로센트레빌아파트,1000004700,청룡사앞교차로,104,동망산길,308.9847014,서울특별시
1000015001,1000022900,종로센트레빌아파트,1000022400,창신쌍용아파트,104,지봉로,205.036397,서울특별시
1000015002,1000004700,청룡사앞교차로,1000022900,종로센트레빌아파트,104,동망산길,296.7674418,서울특별시
1000015101,1000022100,합동청사,1000019300,정부중앙청사앞교차로,104,효자로,406.4628249,서울특별시
1000015102,1000023600,유니세프한국위원회,1000022100,합동청사,104,효자로,268.0654097,서울특별시
1000015103,1000005200,효자동삼거리,1000023600,유니세프한국위원회,104,효자로,199.8966007,서울특별시
1000015201,1000019300,정부중앙청사앞교차로,1000022100,합동청사,104,효자로,406.8085819,서울특별시
1000015202,1000022100,합동청사,1000023600,유니세프한국위원회,104,효자로,267.2682937,서울특별시
1000015203,1000023600,유니세프한국위원회,1000005200,효자동삼거리,104,효자로,199.1376891,서울특별시
1000015301,1000022500,옥인시장,1000019800,경복궁역사거리,104,자하문로,415.3370685,서울특별시
1000015302,1000023200,효자동사무소앞교차로,1000022500,옥인시장,104,자하문로,227.2476183,서울특별시
1000015303,1000024400,신교동교차로,1000023200,효자동사무소앞교차로,104,자하문로,268.1241371,서울특별시
1000015401,1000019800,경복궁역사거리,1000022500,옥인시장,104,자하문로,415.7495454,서울특별시
1000015402,1000022500,옥인시장,1000023200,효자동사무소앞교차로,104,자하문로,227.8816795,서울특별시
1000015403,1000023200,효자동사무소앞교차로,1000024400,신교동교차로,104,자하문로,266.0035571,서울특별시
1000015503,1000024000,성균관대입구교차로,1000021300,원남빌딩,104,창경궁로,751.0351202,서울특별시
1000015504,1000021300,원남빌딩,1000019600,원남동사거리,104,창경궁로,125.3326507,서울특별시
1000015602,1000019600,원남동사거리,1000021300,원남빌딩,104,창경궁로,125.3326507,서울특별시
1000015603,1000021300,원남빌딩,1000024000,성균관대입구교차로,104,창경궁로,739.555242,서울특별시
1000015700,1000004600,아트선재센타,1000022700,국군서울지구병원,104,북촌로5길,212.8862156,서울특별시
1000015800,1000022700,국군서울지구병원,1000004600,아트선재센타,104,북촌로5길,209.7955325,서울특별시
1000015901,1000022600,함춘회관,1000020700,이화사거리,104,대학로,424.9925714,서울특별시
1000015902,1000023900,혜명교회앞,1000022600,함춘회관,104,대학로,265.3547733,서울특별시
1000015903,1000024900,혜화동로터리,1000023900,혜명교회앞,104,대학로,323.2127068,서울특별시
1000016001,1000020700,이화사거리,1000022600,함춘회관,104,대학로,426.773988,서울특별시
1000016002,1000022600,함춘회관,1000023900,혜명교회앞,104,대학로,266.4737471,서울특별시
1000016003,1000023900,혜명교회앞,1000024900,혜화동로터리,104,대학로,325.0095481,서울특별시
1000016101,1000023300,쌍용아파트,1000023700,숭인교회,104,낙산길,251.5678311,서울특별시
1000016102,1000023700,숭인교회,1000004700,청룡사앞교차로,104,낙산길,363.2272122,서울특별시
1000016201,1000023700,숭인교회,1000023300,쌍용아파트,104,낙산길,240.6926371,서울특별시
1000016202,1000004700,청룡사앞교차로,1000023700,숭인교회,104,낙산길,371.0425081,서울특별시
1000016301,1000023400,안송빌딩,1000023000,금산갤러리,104,삼청로,97.94090122,서울특별시
1000016302,1000005400,삼청동사무소입구,1000023400,안송빌딩,104,삼청로,274.5842597,서울특별시
1000016401,1000023000,금산갤러리,1000023400,안송빌딩,104,삼청로,102.2624322,서울특별시
1000016402,1000023400,안송빌딩,1000005400,삼청동사무소입구,104,삼청로,278.2243442,서울특별시
1000016500,1000024200,상겔러리,1000023000,금산갤러리,104,청와대로,299.2688795,서울특별시
1000016600,1000023000,금산갤러리,1000024200,상겔러리,104,청와대로,314.0563553,서울특별시
1000016701,1000023500,종로구-성북구,1000004800,동망봉터널남측,104,지봉로,182.0291543,서울특별시
1000016801,1000004800,동망봉터널남측,1000023500,종로구-성북구,104,지봉로,181.7961305,서울특별시
1000016901,1000019000,전교가르멜수녀원영성,1000016600,사직삼거리,104,인왕산로,231.698643,서울특별시
1000016902,1000026500,속성변화점,1000019000,전교가르멜수녀원영성,104,인왕산로,2137.356276,서울특별시
1000016903,1000006200,북악팔각정앞교차로,1000026500,속성변화점,104,인왕산로,265.5871061,서울특별시
1000017001,1000016600,사직삼거리,1000019000,전교가르멜수녀원영성,104,인왕산로,224.4881628,서울특별시
1000017002,1000019000,전교가르멜수녀원영성,1000026500,속성변화점,104,인왕산로,2121.549935,서울특별시
1000017003,1000026500,속성변화점,1000006200,북악팔각정앞교차로,104,인왕산로,271.7417833,서울특별시
1000017101,1000024400,신교동교차로,1000024300,무궁화동산,104,효자로,207.1947176,서울특별시
1000017102,1000024300,무궁화동산,1000005200,효자동삼거리,104,효자로,87.1404603,서울특별시
1000017201,1000024300,무궁화동산,1000024400,신교동교차로,104,효자로,207.1947176,서울특별시
1000017202,1000005200,효자동삼거리,1000024300,무궁화동산,104,효자로,89.1120653,서울특별시
1000017300,1000005200,효자동삼거리,1000024200,상겔러리,104,청와대로,498.2672602,서울특별시
1000017400,1000024200,상겔러리,1000005200,효자동삼거리,104,청와대로,500.0325112,서울특별시
1000017500,1000024200,상겔러리,1000005400,삼청동사무소입구,104,삼청로7길,249.9192722,서울특별시
1000017600,1000005400,삼청동사무소입구,1000024200,상겔러리,104,삼청로7길,263.8399986,서울특별시
1000017701,1000025000,혜화동로터리,1000024000,성균관대입구교차로,104,창경궁로,320.8272658,서울특별시
1000017801,1000024000,성균관대입구교차로,1000025000,혜화동로터리,104,창경궁로,322.3179475,서울특별시
1000017901,1000024500,신교소방파출소,1000024400,신교동교차로,104,자하문로,49.2047489,서울특별시
1000017902,1000005500,청운초등학교앞교차로,1000024500,신교소방파출소,104,자하문로,87.33391174,서울특별시
1000018001,1000024400,신교동교차로,1000024500,신교소방파출소,104,자하문로,49.20473438,서울특별시
1000018002,1000024500,신교소방파출소,1000005500,청운초등학교앞교차로,104,자하문로,87.33391174,서울특별시
1000018101,1000024300,무궁화동산,1000024600,로마교황청대사관,104,창의문로,97.86083029,서울특별시
1000018102,1000024600,로마교황청대사관,1000005700,경복고교앞교차로,104,창의문로,201.4618351,서울특별시
1000018201,1000024600,로마교황청대사관,1000024300,무궁화동산,104,창의문로,96.01091736,서울특별시
1000018202,1000005700,경복고교앞교차로,1000024600,로마교황청대사관,104,창의문로,199.1588975,서울특별시
1000018301,1000024100,대한불교조계종안국선,1000021900,재동초등학교앞교차로,104,북촌로,454.4829992,서울특별시
1000018302,1000025800,삼청우체국,1000024100,대한불교조계종안국선,104,북촌로,352.705456,서울특별시
1000018303,1000005800,삼청공원입구교차로,1000025800,삼청우체국,104,북촌로,411.6102622,서울특별시
1000018401,1000021900,재동초등학교앞교차로,1000024100,대한불교조계종안국선,104,북촌로,452.9747742,서울특별시
1000018402,1000024100,대한불교조계종안국선,1000025800,삼청우체국,104,북촌로,362.5555794,서울특별시
1000018403,1000025800,삼청우체국,1000005800,삼청공원입구교차로,104,북촌로,420.0884348,서울특별시
1000018502,1000024700,궁정교회,1000005500,청운초등학교앞교차로,104,자하문로28길,89.85097058,서울특별시
1000018503,1000005700,경복고교앞교차로,1000024700,궁정교회,104,자하문로28길,218.8951733,서울특별시
1000018601,1000005500,청운초등학교앞교차로,1000024700,궁정교회,104,자하문로28길,89.85097058,서울특별시
1000018602,1000024700,궁정교회,1000005700,경복고교앞교차로,104,자하문로28길,221.3236636,서울특별시
1000018700,1000005800,삼청공원입구교차로,1000005400,삼청동사무소입구,104,삼청로,353.9338207,서울특별시
1000018800,1000005400,삼청동사무소입구,1000005800,삼청공원입구교차로,104,삼청로,357.4111121,서울특별시
1000018901,1000025900,명륜파출소,1000024000,성균관대입구교차로,104,성균관로,583.8348748,서울특별시
1000018902,1000026200,명륜파출소,1000025900,명륜파출소,104,성균관로,185.5303751,서울특별시
1000018903,1000026400,혜화초교,1000026200,명륜파출소,104,성균관로,193.3317157,서울특별시
1000019001,1000024000,성균관대입구교차로,1000025900,명륜파출소,104,성균관로,573.175079,서울특별시
1000019002,1000025900,명륜파출소,1000026200,명륜파출소,104,성균관로,180.5746028,서울특별시
1000019003,1000026200,명륜파출소,1000026400,혜화초교,104,성균관로,184.4647181,서울특별시
1000019100,1000026400,혜화초교,1000025400,혜화동로터리,104,혜화로,481.8630955,서울특별시
1000019200,1000025400,혜화동로터리,1000026400,혜화초교,104,혜화로,478.155639,서울특별시
